"","ID","Name","Birthdate","City_of_birth"
"1264",4173708,"Rakhmanov, Aleksandr","1989-08-28","Cherepovets"
"1265",20657307,"Rambaldi, Francesco","1999-01-19","Milan"
"1266",5002109,"Ramesh R B","1976-04-20","Chennai"
"1267",6500617,"Ramirez, Alejandro","1988-06-21","San José, Costa Rica"
"1268",738590,"Rapport, Richard","1996-03-25","Szombathely"
"1269",4100603,"Rashkovsky, Nukhim N","1946-04-18","Sverdlovsk"
"1270",300306,"Rasik, Vitezslav","1973-11-07",NA
"1271",1406000,"Rasmussen, Allan Stig","1983-11-20","Læsø"
"1272",13402390,"Rasulov, Vugar","1991-04-05","Ganja"
"1273",914517,"Ratkovic, Miloje","1996-04-05","Pancevo"
"1274",2811154,"Raznikov, Danny","1993-03-29","Israel"
"1275",2800047,"Rechlis, Gad","1967-02-05",NA
"1276",1000098,"Ree, Hans","1944-09-15","Amsterdam"
"1277",10200207,"Reefat, Bin-Sattar","1974-07-25","Barguna"
"1278",1001302,"Reinderman, Dimitri","1972-08-12","Hoorn"
"1279",600822,"Relange, Eloi","1976-07-01",NA
"1280",600040,"Renet, Olivier","1964-12-21","Paris"
"1281",14918781,"Repka, Christopher","1998-10-06","Stará Lubovna"
"1282",4125029,"Riazantsev, Alexander","1985-09-12","Moscow"
"1283",700010,"Ribli, Zoltan","1951-09-06","Mohács"
"1284",100242,"Ricardi, Pablo","1962-02-25","Buenos Aires"
"1285",4618920,"Richter, Michael","1978-07-20","Berlin"
"1286",611190,"Riff, Jean-Noel","1981-04-22","Mulhouse"
"1287",208027,"Ringoir, Tanguy","1994-06-29","Wetteren"
"1288",4403940,"Rios, Cristhian Camilo","1993-04-09","Tuluá"
"1289",901318,"Ristic, Nenad","1958-11-19","Kragujevac"
"1290",2200058,"Rivas Pastor, Manuel","1960-07-13","Jaén"
"1291",7900309,"Rizouk, Aimen","1979-08-03","Algiers"
"1292",2023970,"Robson, Ray","1994-10-25","Guam"
"1293",3500039,"Rodriguez Cespedes, Amador","1956-09-08","San Germán, Cuba"
"1294",2216892,"Rodriguez Guerrero, Enrique","1983-11-08","Granada"
"1295",2203189,"Rodriguez Vargas, Orestes","1943-07-04","Lima"
"1296",3000010,"Rodriguez Vila, Andres","1973-12-19","Montevideo"
"1297",2806851,"Rodshtein, Maxim","1989-01-19","Leningrad"
"1298",937614,"Roganovic, Milos","1991-12-23","Vrbas"
"1299",3200019,"Rogers, Ian","1960-06-24","Hobart"
"1300",14501228,"Rogic, Davor","1971-07-27",NA
"1301",2000237,"Rogoff, Kenneth","1953-03-22","Rochester, New York"
"1302",14101378,"Rogovski, Vladimir","1965-02-07",NA
"1303",1210319,"Rogozenco, Dorian","1973-08-18","Kishinev"
"1304",2000172,"Rohde, Michael","1959-08-26","New York City"
"1305",2804158,"Roiz, Michael","1983-10-12",NA
"1306",13502921,"Romanenko, Vladimir","1985-04-06","Minsk"
"1307",14100088,"Romanishin, Oleg M","1952-01-10","Lviv"
"1308",4148843,"Romanov, Evgeny","1988-11-02","Kaliningrad"
"1309",815837,"Rombaldoni, Axel","1992-03-23","Pesaro"
"1310",2200066,"Romero Holmes, Alfonso","1965-05-28","Barcelona"
"1311",4662997,"Rotstein, Arkadij","1961-04-29","Lviv"
"1312",2603659,"Roussel-Roozmon, Thomas","1988-01-08","Laval"
"1313",2400561,"Rowson, Jonathan","1977-04-18","Aberdeen"
"1314",5002974,"Roy Chowdhury, Saptarshi","1982-02-13","Kolkata"
"1315",12800023,"Rozentalis, Eduardas","1963-05-27","Vilnius"
"1316",24104272,"Rozum, Ivan","1991-12-09","Saint Petersburg"
"1317",4100387,"Ruban, Vadim","1964-06-13",NA
"1318",4115309,"Rublevsky, Sergei","1974-10-15","Kurgan"
"1319",705713,"Ruck, Robert","1977-12-10",NA
"1320",4400704,"Ruiz Castillo, Joshua Daniel","1997-07-08","Bogotá"
"1321",2905434,"Rusev, Krasimir","1983-10-16","Dimitrovgrad, Bulgaria"
"1322",4119002,"Rustemov, Alexander","1973-07-06","Murmansk"
"1323",12800104,"Ruzele, Darius","1968-04-27",NA
"1324",4119932,"Rychagov, Andrey","1979-08-03","Moscow"
"1325",4500040,"Rychagov, Mikhail","1967-11-12","Tallinn"
"1326",35093487,"Sadhwani, Raunak","2005-12-22","Nagpur"
"1327",13401416,"Sadikhov, Ulvi","1998-11-23","Azerbaijan"
"1328",400173,"Sadler, Matthew D","1974-05-15","Chatham"
"1329",5201268,"Sadorra, Julio Catalino","1986-09-14","Quezon City"
"1330",13700464,"Sadvakasov, Darmen","1979-04-28","Astana"
"1331",1132253,"Sadzikowski, Daniel","1994-01-20","Chrzanów"
"1332",13402129,"Safarli, Eltaj","1992-05-18","Baku"
"1333",2007916,"Sagalchik, Gennadij","1969-04-22",NA
"1334",4104226,"Sakaev, Konstantin","1974-04-13","Leningrad"
"1335",9301348,"Salem, A.R. Saleh","1993-01-04","Sharjah"
"1336",2257327,"Salgado López, Iván","1991-06-29","Ourense"
"1337",3407128,"Salinas Herrera, Pablo","1994-06-03","Concepción"
"1338",1509500,"Salomon, Johan","1997-05-07","Oslo"
"1339",4100069,"Salov, Valery","1964-05-26","Wroclaw"
"1340",14200058,"Saltaev, Mihail","1962-11-19",NA
"1341",5201047,"Salvador, Roland","1982-01-03","Manila"
"1342",4128290,"Sambuev, Bator","1980-11-25","Ulan-Ude"
"1343",2200082,"San Segundo Carrillo, Pablo","1970-02-09","Madrid"
"1344",6300545,"Sanal, Vahap","1998-05-26","Izmir"
"1345",5201233,"Sanchez, Joseph","1970-08-19","Cebu City"
"1346",13900161,"Sanduleac, Vasile","1971-01-02","Bal<U+021B>i"
"1347",13602608,"Sanikidze, Tornike","1989-01-01","Tbilisi"
"1348",2103877,"Santiago, Yago De Moura","1992-04-17","Recife"
"1349",600083,"Santo-Roman, Marc","1960-09-13","Toulouse"
"1350",2293307,"Santos Latasa, Jaime","1996-07-03","San Sebastián"
"1351",22291482,"Santos Ruiz, Miguel","1999-10-04","Utrera"
"1352",5008980,"Saptarshi, Roy","1986-03-21","Kolkata"
"1353",24133795,"Sarana, Alexey","2000-01-26","Moscow"
"1354",13300881,"Sargissian, Gabriel","1983-09-03","Yerevan"
"1355",13306766,"Sargsyan, Shant","2002-01-27","Yerevan"
"1356",14506254,"Saric, Ante","1984-04-06","Split"
"1357",14401290,"Saric, Ibro","1982-02-20","Cazin"
"1358",14508150,"Šaric, Ivan","1990-08-17","Split"
"1359",5004985,"Sasikiran, Krishnan","1981-01-07","Chennai"
"1360",4147332,"Savchenko, Boris","1986-07-10","Krasnodar"
"1361",14101262,"Savchenko, Stanislav","1967-01-21",NA
"1362",920479,"Savic, Miodrag R","1977-04-06","Banovici"
"1363",1400070,"Schandorff, Lars","1965-04-20","Copenhagen"
"1364",4603338,"Schebler, Gerhard","1969-10-03","Duisburg"
"1365",4600169,"Schlosser, Philipp","1968-08-19","Munich"
"1366",4614054,"Schmaltz, Roland","1974-11-15","Mannheim"
"1367",1100041,"Schmidt, Wlodzimierz","1943-04-10","Poznan"
"1368",4600096,"Schmittdiel, Eckhard","1960-05-13","Dortmund"
"1369",1046730,"Schoppen, Casper","2002-03-21","Utrecht"
"1370",24662259,"Schroeder, Jan-Christian","1998-01-31","Limburg"
"1371",1700081,"Schussler, Harry","1957-06-24","Malmö"
"1372",2011255,"Schwartzman, Gabriel","1976-10-23","Bucharest"
"1373",617822,"Sebag, Marie","1986-10-15","Paris"
"1374",14602296,"Sebenik, Matej","1983-08-28","Ljubljana"
"1375",922900,"Sedlak, Nikola","1983-12-13","Subotica"
"1376",13301071,"Seferjan, Narek","1974-08-20","Moscow"
"1377",2000032,"Seirawan, Yasser","1960-03-24","Damascus"
"1378",1706993,"Semcesen, Daniel","1986-08-17","Sweden"
"1379",5008352,"Sengupta, Deep","1988-06-30","Chakra­dharpur"
"1380",701254,"Seres, Lajos","1973-12-08","Kisköre"
"1381",14101076,"Sergeev, Vladimir","1964-05-01","Kyiv"
"1382",14600714,"Sermek, Drazen","1969-01-30","Osijek"
"1383",2012642,"Serper, Grigory","1969-09-14","Tashkent"
"1384",5021596,"Sethuraman, S. P.","1993-02-25","Chennai"
"1385",13402463,"Sevdimaliyev, Urfan","1989-01-09","Nakhchivan"
"1386",2040506,"Sevian, Samuel","2000-12-26","Corning"
"1387",5200156,"Sevillano, Enrico","1968-03-17","Cebu City"
"1388",2008572,"Shabalov, Alexander","1967-09-12","Riga"
"1389",2007991,"Shaked, Tal","1978-02-05","Albuquerque"
"1390",4146042,"Shalnev, Nikolai","1944-04-16",NA
"1391",13601784,"Shanava, Konstantine","1985-05-05",NA
"1392",2004887,"Shankland, Sam","1991-10-01","Berkeley"
"1393",4122232,"Shaposhnikov, Evgeny","1981-06-01","Saratov"
"1394",14103133,"Sharapov, Evgeny","1981-10-29",NA
"1395",4900340,"Sharavdorj, Dashzegve","1974-10-21",NA
"1396",4122747,"Shariyazdanov, Andrey","1976-07-12",NA
"1397",2400553,"Shaw, John","1968-10-16","Irvine, North Ayrshire"
"1398",4107730,"Shchekachev, Andrei","1972-10-27",NA
"1399",4102240,"Shcherbakov, Ruslan","1969-09-14","Borovichi"
"1400",13601270,"Shengelia, David","1980-03-06","Tbilisi"
"1401",2019574,"Sher, Miron","1952-06-29","Kaliningrad"
"1402",2000512,"Sherzer, Alex","1971-02-01",NA
"1403",14129574,"Shevchenko, Kirill","2002-09-22","Kyiv"
"1404",4198603,"Shimanov, Aleksandr","1992-05-08","Saint Petersburg"
"1405",4113624,"Shipov, Sergei","1966-04-17","Murom"
"1406",2209390,"Shirov, Alexei","1972-07-04","Riga"
"1407",14101696,"Shishkin, Vadim","1969-03-04","Kyiv"
"1408",14108836,"Shkuro, Iuri","1982-06-20","Kherson"
"1409",14100045,"Shneider, Aleksandr","1962-05-22","Luhansk"
"1410",627143,"Shoker, Samy","1987-08-01","Asnières-sur-Seine"
"1411",4135148,"Shomoev, Anton","1981-06-05","Ulan-Ude"
"1412",400025,"Short, Nigel D","1965-06-01","Leigh"
"1413",14113325,"Shtembuliak, Evgeny","1999-03-12","Illichivsk"
"1414",4103351,"Shtyrenkov, Veniamen","1958-04-23",NA
"1415",13500520,"Shulman, Yury","1975-04-29","Minsk"
"1416",4500490,"Shvyrjov, Igor","1955-05-24","Kyiv"
"1417",5019141,"Shyam, Sundar M.","1992-05-28","Vellore"
"1418",812633,"Shytaj, Luca","1986-02-03","Tirana"
"1419",4609352,"Siebrecht, Sebastian","1973-04-16","Herdecke"
"1420",2300079,"Sigurjonsson, Gudmundur","1947-09-25","Reykjavík"
"1421",14104911,"Sikula, Vaszilij","1981-11-29","Vynohradiv"
"1422",307165,"Simacek, Pavel","1979-04-28",NA
"1423",14104555,"Simantsev, Mikhail","1978-11-01","Kharkiv"
"1424",13302337,"Simonian, Hrair","1991-01-08","Yerevan"
"1425",8700168,"Simutowe, Amon","1982-01-06","Ndola"
"1426",14205483,"Sindarov, Javokhir","2005-12-08","Tashkent"
"1427",14116502,"Sivuk, Vitaly","1992-01-01",NA
"1428",4189302,"Sjugirov, Sanan","1993-01-31","Elista"
"1429",4121848,"Skatchkov, Pavel","1979-09-14","Togliatti"
"1430",4200020,"Skembris, Spyridon","1958-02-22","Mandouki, Corfu"
"1431",14604299,"Skoberne, Jure","1987-03-20","Šempeter pri Gorici"
"1432",4131029,"Skorchenko, Dmitriy","1983-10-17","Pyatigorsk"
"1433",100250,"Slipak, Sergio","1965-07-28","Buenos Aires"
"1434",4617347,"Slobodjan, Roman","1975-01-01","Potsdam"
"1435",4100425,"Smagin, Sergey","1958-09-08","Norilsk"
"1436",1007246,"Smeets, Jan","1985-04-05","Leiden"
"1437",300020,"Smejkal, Jan","1946-03-22","Lanškroun"
"1438",3202305,"Smerdon, David C","1984-09-17","Brisbane"
"1439",2801990,"Smirin, Ilia","1968-01-12","Vitebsk"
"1440",3208923,"Smirnov, Anton","2001-01-28","Canberra"
"1441",14110482,"Smirnov, Igor","1987-10-28","Sevastopol"
"1442",4123425,"Smirnov, Pavel","1982-04-27","Mezhdure­chensk"
"1443",1707930,"Smith, Axel","1986-06-27","Ystad"
"1444",2017083,"Smith, Bryan","1980-02-26","California"
"1445",5202213,"So, Wesley","1993-10-09","Bacoor"
"1446",1107038,"Socko, Bartosz","1978-11-10","Piaseczno"
"1447",1106619,"Socko, Monika","1978-03-24","Warsaw"
"1448",2800101,"Soffer, Ram","1965-09-06",NA
"1449",627089,"Sokolov, Andrei","1963-03-20","Vorkuta"
"1450",14400030,"Sokolov, Ivan","1968-06-13","Jajce"
"1451",916811,"Solak, Dragan","1980-03-30","Vrbas"
"1452",1005286,"Solleveld, Maarten","1979-02-05","Amsterdam"
"1453",14104369,"Solodovnichenko, Yuri","1978-02-08","Kherson"
"1454",14300192,"Solomon, Kenny","1979-10-08",NA
"1455",4102266,"Solozhenkin, Evgeniy","1966-07-31","Leningrad"
"1456",2000741,"Soltis, Andrew","1947-05-28","Hazleton, Pennsylvania"
"1457",100196,"Sorin, Ariel","1967-04-26","Buenos Aires"
"1458",24176460,"Sorokin, Aleksey","2000",NA
"1459",1000039,"Sosonko, Gennadi","1943-05-18","Troitsk"
"1460",101966,"Spangenberg, Hugo","1975-11-22","Buenos Aires"
"1461",2900041,"Spasov, Vasil","1971-02-17","Varna"
"1462",600024,"Spassky, Boris V.","1937-01-30","Leningrad"
"1463",2900220,"Spassov, Liuben","1943-03-22","Sofia"
"1464",400033,"Speelman, Jon S","1956-10-02","London"
"1465",2900238,"Spiridonov, Nikola","1938-02-28","Pleven"
"1466",1010891,"Spoelman, Wouter","1990-06-05","Zwolle"
"1467",2600013,"Spraggett, Kevin","1954-11-10","Montreal"
"1468",4646258,"Sprenger, Jan Michael, Dr.","1982-11-26","Cologne"
"1469",5001668,"Sriram, Jha","1976-07-18","Madhubani"
"1470",1601776,"Stanec, Nikolaus","1968-04-29","Vienna"
"1471",15000257,"Stanojoski, Zvonko","1964-01-29","Prilep"
"1472",5029104,"Stany, G.A.","1993-01-22","Bhadravati, Karnataka"
"1473",11600748,"Starostits, Ilmars","1979-05-30","Rezekne"
"1474",400130,"Stean, Michael F","1953-09-04","London"
"1475",2902257,"Stefanova, Antoaneta","1979-04-19","Sofia"
"1476",2300087,"Stefansson, Hannes","1972-07-18",NA
"1477",2801795,"Steinberg, Nitzan","1998-01-12",NA
"1478",2300117,"Steingrimsson, Hedinn","1975-01-11","Reykjavík"
"1479",827061,"Stella, Andrea","1993-08-14","Cremona"
"1480",1006673,"Stellwagen, Daniel","1987-03-01","Soest"
"1481",4611799,"Stern, Rene","1972-02-15","Dresden"
"1482",14502569,"Stevic, Hrvoje","1980-01-08","Osijek"
"1483",304760,"Stocek, Jiri","1977-05-10",NA
"1484",14900025,"Stohl, Igor","1964-09-27","Bratislava"
"1485",922692,"Stojanovic, Dalibor","1983-12-09","Bijeljina"
"1486",916366,"Stojanovic, Mihajlo","1977-05-11","Belgrade"
"1487",1119591,"Stopa, Jacek","1987-01-03","Wroclaw"
"1488",12804444,"Stremavicius, Titas","1998-02-15","Kaunas"
"1489",900150,"Strikovic, Aleksa","1961-05-12","Skopje"
"1490",2015315,"Stripunsky, Alexander","1970-08-18",NA
"1491",1319620,"Studer, Noel","1996-10-18","Bern"
"1492",24107131,"Stukopin, Andrey","1994-06-02","Rostov-on-Don"
"1493",13503758,"Stupak, Kirill","1990-03-16","Minsk"
"1494",13600095,"Sturua, Zurab","1959-06-08","Tbilisi"
"1495",1203363,"Suba, Mihai","1947-06-01","Bucharest"
"1496",13413937,"Suleymanli, Aydin","2005-03-22",NA
"1497",12800112,"Sulskis, Sarunas","1972-11-26","Kedainiai"
"1498",14100487,"Sulypa, Oleksandr","1972-06-03","Lviv"
"1499",14105500,"Sumets, Andrey","1980-04-15","Odessa"
"1500",400980,"Summerscale, Aaron P","1969-08-26",NA
"1501",5005370,"Sundararajan, Kidambi","1982-12-29","Chennai"
"1502",2100037,"Sunye Neto, Jaime","1957-05-02","Curitiba"
"1503",2106388,"Supi, Luis Paulo","1996-10-10","Catanduva"
"1504",2802007,"Sutovsky, Emil","1977-09-19","Baku"
"1505",2600056,"Suttles, Duncan","1945-12-21","San Francisco"
"1506",4657101,"Svane, Rasmus","1997-05-21","Allerød Municipality"
"1507",4100638,"Sveshnikov, Evgeny","1950-02-11","Chelyabinsk"
"1508",4102142,"Svidler, Peter","1976-06-17","Leningrad"
"1509",5019184,"Swapnil, S. Dhopade","1990-10-05","Nagpur"
"1510",5028183,"Swayams, Mishra","1992-08-13","Cuttack"
"1511",1126881,"Swiercz, Dariusz","1994-05-31","Tarnowskie Góry"
"1512",1010824,"Swinkels, Robin","1989-04-06","Asten"
"1513",4114060,"Sychev, Klementy","1996-07-12",NA
"1514",1205064,"Szabo, Gergely-Andras-Gyula","1983-04-13","Bucharest"
"1515",722901,"Szabo, Krisztian","1989-06-21","Székes­fehérvár"
"1516",12521213,"Tabatabaei, M. Amin","2001-02-05","Tehran"
"1517",916412,"Tadic, Branko","1973-10-04","Belgrade"
"1518",13401661,"Tahirov, Farhad","1987-04-12",NA
"1519",9300201,"Taleb, Moussa","1978-07-01","Dubai"
"1520",303445,"Talla, Vladimir","1973-07-03","Ostrava"
"1521",3206882,"Tan, Justin","1997-03-19","Cardiff"
"1522",8603642,"Tan, Zhongyi","1991-05-29","Chongqing"
"1523",2059630,"Tang, Andrew","1999-11-29","Naperville"
"1524",1510045,"Tari, Aryan","1999-06-04","Stavanger"
"1525",2000180,"Tarjan, James","1952-02-22","Pomona, California"
"1526",14114089,"Tarlev, Konstantin","1987-02-09",NA
"1527",1122452,"Tazbir, Marcin","1988-08-22","Piotrków Trybunalski"
"1528",13700022,"Temirbayev, Serikbay","1961-08-08",NA
"1529",1026356,"Ten Hertog, Hugo","1994-07-06","Utrecht"
"1530",13302531,"Ter-Sahakyan, Samvel","1993-09-19","Vanadzor"
"1531",4611500,"Teske, Henrik","1968-02-28",NA
"1532",13501429,"Teterev, Vitaly","1983-01-07","Novopolotsk"
"1533",5009154,"Thejkumar, M. S.","1981-01-01","Mysore"
"1534",5000033,"Thipsay, Praveen M","1959-08-12","Mumbai"
"1535",2300958,"Thorfinnsson, Bragi","1981-04-10","Reykjavík"
"1536",2300109,"Thorhallsson, Throstur","1969-03-19",NA
"1537",1438832,"Thybo, Jesper Sondergaard","1999-01-10",NA
"1538",13500325,"Tihonov, Jurij","1978-07-03","Minsk"
"1539",1706446,"Tikkanen, Hans","1985-02-06","Karlstad"
"1540",24114928,"Tilicheev, Viacheslav","1994-07-17",NA
"1541",1000012,"Timman, Jan H","1951-12-14","Amsterdam"
"1542",4140419,"Timofeev, Artyom","1985-01-06","Kazan"
"1543",14901536,"Timoscenko, Gennadij","1949-04-27","Cheliabinsk"
"1544",14100118,"Timoshenko, Georgy","1966-06-01","Kyiv"
"1545",4611322,"Tischbierek, Raj","1962-09-24","Leipzig"
"1546",1500066,"Tisdall, Jonathan D","1958-08-26","Buffalo, New York"
"1547",4130057,"Tishin, Petr","1976-10-21",NA
"1548",1008013,"Tiviakov, Sergei","1973-02-14","Krasnodar"
"1549",618438,"Tkachiev, Vladislav","1973-11-09","Moscow"
"1550",900060,"Todorcevic Antic, Miodrag","1940-11-10","Belgrade"
"1551",2903237,"Todorov, Todor","1974-11-08","Varna"
"1552",900168,"Todorovic, Goran M","1963-05-17",NA
"1553",700126,"Tolnai, Tibor","1964-09-23","Hódmezo­vásárhely"
"1554",4147235,"Tomashevsky, Evgeny","1987-07-01","Saratov"
"1555",1124668,"Tomczak, Jacek","1990-03-05","Srem"
"1556",2900084,"Topalov, Veselin","1975-03-15","Ruse"
"1557",5200016,"Torre, Eugenio","1951-11-04","Iloilo City"
"1558",4115228,"Totsky, Leonid","1967-08-10",NA
"1559",12503592,"Toufighi, Homayoon","1990-03-21","Rasht"
"1560",12401820,"Tran, Tuan Minh","1997-10-21",NA
"1561",14600684,"Tratar, Marko","1974-05-20","Ljubljana"
"1562",4115341,"Tregubov, Pavel V.","1971-12-21","Krasnodar"
"1563",113816,"Tristan, Leonardo","1989-11-22","Necochea"
"1564",2047896,"Troff, Kayden","1998-05-06","Murray, Utah"
"1565",2800128,"Tseitlin, Mark D","1943-09-23","Leningrad"
"1566",4108566,"Tsydypov, Zhamsaran","1996-09-05","Ulan-Ude"
"1567",12400076,"Tu, Hoang Thong","1972-06-22","Ho Chi Minh City"
"1568",14109476,"Tukhaev, Adam","1988-02-14","Kerch"
"1569",14100096,"Tukmakov, Vladimir B","1946-03-15","Odessa"
"1570",4101219,"Tunik, Gennady","1953-05-27","Magadan"
"1571",402893,"Turner, Matthew J","1975-12-11",NA
"1572",4120086,"Turov, Maxim","1979-12-07","Gukovo"
"1573",2803089,"Tyomkin, Dimitri","1977-03-25",NA
"1574",13600052,"Ubilava, Elizbar","1950-08-27","Tbilisi"
"1575",4101405,"Ulybin, Mikhail","1971-05-31",NA
"1576",3800032,"Urday, Henry","1967-07-05","Lima"
"1577",1506102,"Urkedal, Frode Olav Olsen","1993-05-14","Oslo"
"1578",14110911,"Ushenina, Anna","1985-08-30","Kharkiv"
"1579",623539,"Vachier-Lagrave, Maxime","1990-10-21","Nogent-sur-Marne"
"1580",13300016,"Vaganian, Rafael A","1951-10-15","Yerevan"
"1581",14200155,"Vahidov, Tair","1963-12-11","Samarkand"
"1582",5045185,"Vaibhav, Suri","1997-02-08","New Delhi"
"1583",603252,"Vaisser, Anatoly","1949-03-05","Alma Ata"
"1584",1203975,"Vajda, Levente","1981-02-13","Odorheiu Secuiesc"
"1585",14201801,"Vakhidov, Jakhongir","1995-04-27","Samarkand"
"1586",100587,"Valerga, Diego","1971-10-01","Buenos Aires"
"1587",2205530,"Vallejo Pons, Francisco","1982-08-21","Es Castell"
"1588",818860,"Valsecchi, Alessio","1992-04-25","Bergamo"
"1589",1003720,"Van den Doel, Erik","1979-05-15","Leiden"
"1590",1000071,"Van der Sterren, Paul","1956-03-17","Venlo"
"1591",1003143,"Van der Weide, Karel","1973-08-11","Amsterdam"
"1592",1000020,"Van der Wiel, John T.H.","1959-08-09","Leiden"
"1593",1039784,"Van Foreest, Jorden","1999-04-30","Groningen"
"1594",1039792,"Van Foreest, Lucas","2001-03-03","Groningen"
"1595",1020854,"Van Kampen, Robin","1994-11-14","Blaricum"
"1596",1000268,"Van Wely, Loek","1972-10-07","Heesch"
"1597",4101766,"Varavin, Viktor","1967-05-23",NA
"1598",700509,"Varga, Zoltan","1970-07-12",NA
"1599",2903628,"Vasilev, Milen","1978-06-06","Burgas"
"1600",3400042,"Vasquez Schroeder, Rodrigo","1969-12-06",NA
"1601",4169530,"Vavulin, Maxim","1998-05-06","Moscow"
"1602",3503054,"Vazquez Igarza, Renier","1979-01-08",NA
"1603",300659,"Velicka, Petr","1967-02-26","Frýdek-Místek"
"1604",2900149,"Velikov, Petar","1951-03-30","Tolbukhin"
"1605",681091,"Velten, Paul","1993-08-10","Hanoi"
"1606",5005779,"Venkatesh, M.R.","1985-05-20","Chennai"
"1607",3500055,"Vera Gonzalez-Quevedo, Reynaldo","1961-01-07","Unión de Reyes"
"1608",3804623,"Vera Siguenas, Deivy","1992-01-18","Chicama"
"1609",2100789,"Vescovi, Giovanni","1978-06-14","Porto Alegre"
"1610",14122480,"Vetoshko, Volodymyr","1998-04-16","Horodok"
"1611",2261090,"Vila Gazquez, Xavier","1990-03-08","Barcelona"
"1612",5200393,"Villamayor, Buenaventura","1967-05-04","Mauban"
"1613",25012223,"Visakh N R","1999-04-24","Nagercoil"
"1614",5030692,"Vishnu Prasanna. V","1989-08-12","Chennai"
"1615",1000578,"Visser, Yge","1963-07-29","Sneek"
"1616",4152956,"Vitiugov, Nikita","1987-02-04","Leningrad"
"1617",13700014,"Vladimirov, Yevgeniy","1957-01-20","Alma Ata"
"1618",813192,"Vocaturo, Daniele","1989-12-16","Rome"
"1619",4611292,"Vogt, Lothar","1952-01-17","Görlitz"
"1620",4113470,"Voitsekhovsky, Stanislav","1964-08-06",NA
"1621",300101,"Vokac, Marek","1958-12-06","Prague"
"1622",4119711,"Vokarev, Sergey","1970-08-28","Yekaterinburg"
"1623",14204223,"Vokhidov, Shamsiddin","2002-01-11",NA
"1624",4122763,"Volkov, Sergey","1974-02-07","Saransk"
"1625",4501950,"Volodin, Aleksandr","1990-12-10","Kohtla-Järve"
"1626",14107090,"Volokitin, Andrei","1986-06-18","Lviv"
"1627",311111,"Voloshin, Leon","1964-05-10","Kazan"
"1628",4115031,"Volzhin, Alexander","1971-02-02","Makhachkala"
"1629",4121341,"Vorobiov, Evgeny E.","1976-12-13",NA
"1630",14116367,"Vorontsov, Pavlo","1998-01-23","Kyiv"
"1631",4103009,"Vorotnikov, Vladislav V","1947-08-17","Leningrad"
"1632",300535,"Votava, Jan","1974-11-29",NA
"1633",14114470,"Vovk, Andriy","1991-11-22","Lviv"
"1634",14113171,"Vovk, Yuri","1988-11-11","Lviv"
"1635",922277,"Vuckovic, Bojan","1980-09-12","Belgrade"
"1636",900273,"Vukic, Milan","1942-08-19","Sanski Most"
"1637",4104307,"Vul, Arkadi Eremeevich","1953-09-11",NA
"1638",14103516,"Vysochin, Spartak","1975-04-30","Kyiv"
"1639",24650684,"Wagner, Dennis","1997-06-19","Kassel"
"1640",4600070,"Wahls, Matthias","1968-01-25",NA
"1641",8603189,"Wan, Yunguo","1990-06-28","Shandong"
"1642",8602883,"Wang, Hao","1989-08-04","Harbin"
"1643",8601003,"Wang, Rui","1978-04-18","Hebei"
"1644",8601429,"Wang, Yue","1987-03-31","Taiyuan"
"1645",8600023,"Wang, Zili","1968-06-14",NA
"1646",1124552,"Warakomski, Tomasz","1989-06-22","Suwalki"
"1647",400203,"Ward, Chris G","1968-03-26",NA
"1648",1048104,"Warmerdam, Max","2000-03-30","Tegelen"
"1649",400157,"Watson, William N","1962-04-18","Baghdad"
"1650",1700073,"Wedberg, Tom","1953-11-26","Stockholm"
"1651",8603405,"Wei, Yi","1999-06-02","Wuxi"
"1652",400327,"Wells, Peter K","1965-04-17","Portsmouth"
"1653",8602956,"Wen, Yang","1988-07-07","Shandong"
"1654",1006088,"Werle, Jan","1984-01-15","Warnsveld"
"1655",1701754,"Westerberg, Jonathan","1994-02-25",NA
"1656",500020,"Westerinen, Heikki M.J.","1944-04-27","Helsinki"
"1657",1133950,"Wieczorek, Oskar","1994-06-13","Wroclaw"
"1658",2000130,"Wilder, Michael","1962-08-17","Philadelphia"
"1659",404454,"Williams, Simon K","1979-11-30","Guildford"
"1660",200018,"Winants, Luc","1963-01-01","Brussels"
"1661",615013,"Wirig, Anthony","1983-02-03","Thionville"
"1662",1118358,"Wojtaszek, Radoslaw","1987-01-13","Elblag"
"1663",2000148,"Wolff, Patrick","1968-02-15","New York City"
"1664",4611390,"Womacka, Mathias","1966-06-26","Karl-Marx-Stadt"
"1665",5800030,"Wong, Meng Kong","1963-09-18","Singapore"
"1666",5800714,"Wu, Shaobin","1969-02-04",NA
"1667",8600716,"Wu, Wenjin","1976-03-10",NA
"1668",8600147,"Xie, Jun","1970-10-30","Baoding"
"1669",2047640,"Xiong, Jeffery","2000-10-30","Plano"
"1670",8603693,"Xiu, Deshun","1989-02-01","Qingdao"
"1671",8600031,"Xu, Jun","1962-09-17","Suzhou"
"1672",8608288,"Xu, Xiangyu","1999-09-19","Taiyuan"
"1673",8605564,"Xu, Yi","1998-05-28","Shanghai"
"1674",8604940,"Xu, Yinglun","1996-12-03","Harbin"
"1675",8600635,"Xu, Yuhua","1976-10-29","Jinhua"
"1676",4113632,"Yagupov, Igor","1965-10-13","Tula"
"1677",4100654,"Yakovich, Yuri","1962-11-30","Kuybyshev"
